Seconds,Nanoseconds,Commit_Count,Identity_Count,Account_Count,Info_Count,Buffer_Occupancy_Pct,CPU_Pct
1789482558,447435253,56,0,0,0,0.00,9.47
1789482559,447434528,53,1,1,0,0.00,11.00
1789482560,447425799,52,1,1,0,0.00,10.20
1789482561,447404065,57,0,0,0,0.00,13.27
1789482562,447399326,56,0,1,0,0.00,9.47
1789482563,447408582,79,0,0,0,0.00,19.80
1789482564,447406834,50,1,1,0,0.00,8.25
1789482565,447391080,52,0,0,0,0.00,10.10
1789482566,447398322,33,1,1,0,0.00,10.78
1789482567,447393559,49,0,0,0,0.00,16.50
1789482568,447403791,46,0,0,0,0.00,11.11
1789482569,447413018,58,0,0,0,0.00,14.00
1789482570,447407241,66,0,0,0,0.00,14.85
1789482571,447399459,58,0,0,0,0.00,13.73
1789482572,447401672,48,1,1,0,0.00,8.42
1789482573,447399880,62,0,0,0,0.00,9.57
1789482574,447433083,54,2,2,0,0.00,12.24
1789482575,447407282,55,4,4,0,0.00,11.34
1789482576,447404476,53,0,0,0,0.00,13.86
1789482577,447399666,47,0,0,0,0.00,9.80
1789482578,447401851,57,1,1,0,0.00,11.46
1789482579,447451030,43,0,0,0,0.00,13.73
1789482580,447395206,67,1,1,0,0.00,15.31
1789482581,447422376,51,1,1,0,0.00,8.33
1789482582,447433542,53,0,0,0,0.00,11.22
1789482583,447413704,62,0,0,0,0.00,8.16
1789482584,447398860,52,0,0,0,0.00,7.45
1789482585,447426012,48,1,1,0,0.00,12.87
1789482586,447433159,57,0,0,0,0.00,9.57
1789482587,447397303,51,0,0,0,0.00,11.22
1789482588,447406441,54,0,0,0,0.00,10.20
1789482589,447408574,45,0,0,0,0.00,7.14
1789482590,447403703,56,0,0,0,0.00,15.69
1789482591,447412827,58,0,0,0,0.00,16.00
1789482592,447961943,63,0,0,0,1.56,11.46
1789482593,447403063,62,0,0,0,0.00,12.37
1789482594,447425173,41,0,0,0,0.00,10.00
1789482595,447390279,71,0,0,0,0.00,10.42
1789482596,447403381,60,0,0,0,0.00,15.15
1789482597,447438478,52,1,1,0,0.00,12.24
1789482598,447406570,45,1,0,0,0.00,6.32
1789482599,447406659,43,0,0,0,0.00,9.00
1789482600,447420742,47,0,0,0,0.00,14.42
1789482601,447406821,67,0,0,0,0.00,13.86
1789482602,447418895,35,0,0,0,0.00,8.08
1789482603,447406966,66,0,0,0,0.00,13.27
1789482604,447428031,65,1,1,0,0.00,12.37
1789482605,449673074,85,0,0,0,0.00,18.81
1789482606,447424149,88,0,0,0,0.00,14.14
1789482607,447401201,82,1,1,0,0.00,15.46
1789482608,447433249,88,2,2,0,0.00,16.49
1789482609,447401292,99,0,0,0,0.00,20.20
1789482610,447429331,99,1,1,0,0.00,19.79
1789482611,447421366,71,0,0,0,0.00,11.58
1789482612,447433396,76,0,0,0,0.00,14.85
1789482613,448025417,74,0,0,0,0.00,11.70
1789482614,447399443,87,0,0,0,0.00,18.18
1789482615,447397460,72,0,0,0,0.00,15.31
1789482616,447400473,71,0,0,0,0.00,17.82
1789482617,447407481,62,0,0,0,0.00,17.00
1789482618,447401485,59,2,2,0,0.00,7.37
1789482619,447404485,59,0,1,0,0.00,14.00
1789482620,447398480,54,1,1,0,0.00,18.10
1789482621,447394471,60,0,1,0,0.00,12.37
1789482622,447408458,58,0,0,0,0.00,14.14
1789482623,447402440,55,0,0,0,0.00,11.11
1789482624,447402418,57,0,0,0,0.00,9.28
1789482625,447404392,83,0,1,0,0.00,16.49
1789482626,447400361,66,0,0,0,0.00,16.16
1789482627,447406326,66,1,1,0,0.00,15.15
1789482628,447393287,64,0,0,0,0.00,10.53
1789482629,447430244,55,0,0,0,0.00,10.31
1789482630,447398196,84,0,0,0,0.00,14.29
1789482631,447512144,48,0,0,0,0.00,12.37
1789482632,447400089,72,1,1,0,0.00,12.37
1789482633,447400028,82,1,1,0,0.00,17.35
1789482634,447395964,64,0,0,0,0.00,10.64
1789482635,447419895,55,0,2,0,0.00,12.12
1789482636,447400822,73,0,1,0,0.00,18.27
1789482637,447426745,59,0,0,0,0.00,13.13
1789482638,447405664,63,0,0,0,0.00,9.68
1789482639,447419578,64,0,0,0,0.00,14.29
1789482640,447403489,60,1,0,0,0.00,9.47
1789482641,447405395,67,0,0,0,0.00,10.10
1789482642,447568296,70,1,1,0,0.00,12.50
1789482643,447400195,63,1,1,0,0.00,16.50
1789482644,447430088,58,0,0,0,0.00,13.86
1789482645,447401978,60,1,1,0,0.00,10.64
1789482646,447401864,69,0,0,0,0.00,16.16
1789482647,447419745,48,0,0,0,0.00,8.16
1789482648,447406623,69,0,0,0,0.00,13.27
1789482649,447410496,56,0,0,0,0.00,7.53
1789482650,447403365,62,0,0,0,0.00,9.47
1789482651,447404230,57,0,0,0,0.00,13.27
1789482652,447393091,61,0,0,0,0.00,11.46
1789482653,447414948,45,0,0,0,0.00,6.19
1789482654,447383801,89,1,0,0,0.00,20.20
1789482655,447399650,61,0,0,0,0.00,10.31
1789482656,447419495,51,0,0,0,0.00,12.12
1789482657,447407336,48,0,0,0,0.00,13.00
1789482658,447406172,59,0,0,0,0.00,12.12
1789482659,447411005,68,0,0,0,0.00,12.12
1789482660,447404834,52,0,0,0,0.00,9.38
1789482661,447403659,69,0,0,0,0.00,16.00
1789482662,448436471,45,0,0,0,0.00,12.24
1789482663,447401296,55,0,0,0,0.00,15.84
1789482664,447428109,55,1,1,0,0.00,8.51
1789482665,447407918,66,1,1,0,0.00,10.31
1789482666,448377715,66,0,0,0,0.00,11.46
1789482667,447403524,61,0,0,0,0.00,6.45
1789482668,447393321,81,2,2,0,0.00,16.49
1789482669,447403114,66,0,0,0,0.00,16.00
1789482670,447437903,66,0,0,0,0.00,16.00
1789482671,447407688,59,1,1,0,0.00,14.56
1789482672,447420469,51,0,1,0,0.00,17.14
1789482673,447420247,45,0,0,0,0.00,11.00
1789482674,447411020,92,0,0,0,0.00,22.33
1789482675,447433790,56,1,1,0,0.00,16.50
1789482676,447403556,54,0,0,0,0.00,8.33
1789482677,447389318,61,0,0,0,0.00,10.42
1789482678,447393076,58,0,0,0,0.00,14.85
1789482679,447820826,54,0,0,0,0.00,15.53
1789482680,447395580,71,0,0,0,0.00,11.58
1789482681,447421326,60,0,0,0,0.00,14.14
1789482682,447423069,47,0,0,0,0.00,11.00
1789482683,447422808,54,0,0,0,0.00,8.33
1789482684,447400543,65,1,1,0,0.00,14.85
1789482685,447421274,60,0,0,0,0.00,13.13
1789482686,447413001,43,0,0,0,0.00,11.11
1789482687,447408725,57,1,1,0,0.00,13.27
1789482688,447413444,52,0,1,0,0.00,10.78
1789482689,447409160,58,0,0,0,0.00,14.71
1789482690,447396873,73,0,0,0,0.00,13.68
1789482691,447406581,66,0,0,0,0.00,15.31
1789482692,447399286,51,2,1,0,0.00,13.00
1789482693,447404986,55,0,0,0,0.00,14.00
1789482694,447403684,62,0,0,0,0.00,12.00
1789482695,447397377,67,0,0,0,0.00,17.82
1789482696,447398067,51,2,2,0,0.00,9.38
1789482697,447424752,60,0,0,0,0.00,15.69
1789482698,447401435,67,0,0,0,0.00,11.70
1789482699,447421113,51,0,0,0,0.00,8.42
1789482700,447481787,51,0,0,0,0.00,9.09
1789482701,447400459,72,0,0,0,0.00,17.17
1789482702,447419126,56,0,0,0,0.00,11.11
1789482703,447398790,69,0,0,0,0.00,12.63
1789482704,447434450,37,0,0,0,0.00,12.00
1789482705,447398107,71,0,0,0,0.00,15.31
1789482706,447418759,54,0,1,0,0.00,7.14
1789482707,447426408,46,2,2,0,0.00,13.86
1789482708,447416054,41,0,0,0,0.00,11.00
1789482709,447406696,48,1,0,0,0.00,14.85
1789482710,447408334,57,0,0,0,0.00,10.31
1789482711,447431968,18,0,0,0,0.00,5.05
1789482712,447521598,92,0,0,0,0.00,15.15
1789482713,447432226,61,0,0,0,0.00,9.38
1789482714,447854847,67,0,1,0,3.12,17.17
1789482715,447404470,49,0,0,0,0.00,15.38
1789482716,447415087,53,0,0,0,0.00,13.00
1789482717,447424700,45,0,0,0,0.00,15.53
1789482718,447406309,77,1,1,0,0.00,15.84
1789482719,447425915,51,0,0,0,0.00,13.73
1789482720,447416517,49,1,1,0,0.00,9.28
1789482721,447417116,46,1,1,0,0.00,11.22
1789482722,447413711,25,0,0,0,0.00,6.06
1789482723,447422302,45,1,1,0,0.00,8.08
1789482724,447398890,56,2,2,0,0.00,9.28
1789482725,447483474,79,0,0,0,0.00,15.15
1789482726,447403056,67,0,0,0,0.00,15.69
1789482727,447391633,76,0,0,0,0.00,13.54
1789482728,447401207,51,1,2,0,0.00,10.42
1789482729,447406778,60,1,1,0,0.00,11.34
1789482730,447408345,61,1,2,0,0.00,12.00
1789482731,447406908,56,0,0,0,0.00,9.38
1789482732,447404468,45,0,0,0,0.00,9.28
1789482733,447443024,50,0,0,0,0.00,12.24
1789482734,447405578,54,0,0,0,0.00,12.87
1789482735,447424127,46,0,0,0,0.00,6.32
1789482736,447409674,38,0,1,0,0.00,12.62
1789482737,447421216,52,0,0,0,0.00,16.19
1789482738,447389756,71,1,1,0,0.00,20.59
1789482739,447415291,45,0,0,0,0.00,7.14
1789482740,447419824,65,0,0,0,0.00,17.65
1789482741,447434353,50,1,1,0,0.00,9.18
1789482742,447429878,45,0,0,0,0.00,8.16
1789482743,447403401,62,0,0,0,0.00,13.27
1789482744,447404919,53,0,0,0,0.00,6.38
1789482745,447396435,46,0,0,0,0.00,12.00
1789482746,447407947,58,1,1,0,0.00,14.00
1789482747,447391455,63,0,0,0,0.00,7.45
1789482748,447410960,55,0,0,0,0.00,10.20
1789482749,447408462,45,0,0,0,0.00,7.37
1789482750,447414961,52,1,1,0,0.00,13.86
1789482751,447405456,48,1,0,0,0.00,11.22
1789482752,447399948,36,0,0,0,0.00,10.78
1789482753,447505435,23,0,0,0,0.00,5.05
1789482754,447416921,64,0,0,0,0.00,13.40
1789482755,447407403,69,0,0,0,0.00,14.14
1789482756,447422882,51,1,2,0,0.00,9.38
1789482757,447417357,45,0,0,0,0.00,11.11
1789482758,447429829,37,1,0,0,0.00,6.25
1789482759,447398297,59,0,0,0,0.00,9.18
1789482760,447390763,60,1,1,0,0.00,13.27
1789482761,447408225,60,0,0,0,0.00,15.00
1789482762,447405683,62,0,0,0,0.00,17.65
1789482763,447409139,58,0,0,0,0.00,13.86
1789482764,447402591,52,0,0,0,0.00,10.20
1789482765,447414040,63,0,0,0,0.00,13.13
1789482766,447421485,42,0,0,0,0.00,7.29
1789482767,447396928,58,1,0,0,0.00,11.22
1789482768,447401367,55,1,1,0,0.00,9.47
1789482769,447401803,60,0,0,0,0.00,13.86
1789482770,448473226,48,0,0,0,0.00,11.00
1789482771,447397665,61,0,0,0,0.00,12.12
1789482772,447413091,50,0,0,0,0.00,12.00
1789482773,447405514,50,1,1,0,0.00,9.38
1789482774,447405934,42,0,0,0,0.00,8.16
1789482775,447434350,48,0,0,0,0.00,13.00
1789482776,447407764,39,0,0,0,0.00,9.90
1789482777,447410174,40,1,1,0,0.00,9.18
1789482778,447400582,67,0,0,0,0.00,15.15
1789482779,447399985,64,0,0,0,0.00,11.34
1789482780,447404386,45,1,1,0,0.00,6.38
1789482781,447398784,65,1,1,0,0.00,13.27
1789482782,447410178,31,1,1,0,0.00,2.08
1789482783,447405569,41,0,1,0,0.00,11.88
1789482784,447415957,55,0,0,0,0.00,10.42
1789482785,447393343,48,0,0,0,0.00,12.24
1789482786,447407724,84,1,1,0,0.00,19.80
1789482787,447457103,85,1,1,0,0.00,14.58
1789482788,447404479,60,1,1,0,0.00,11.11
1789482789,447399851,57,0,0,0,0.00,9.57
1789482790,447399221,53,0,0,0,0.00,8.42
1789482791,447412587,55,0,1,0,0.00,12.24
1789482792,447401950,50,0,0,0,0.00,8.33
1789482793,447408310,78,1,1,0,0.00,16.49
1789482794,447428667,41,0,0,0,0.00,5.05
1789482795,447407021,64,1,1,0,0.00,14.58
1789482796,447407372,54,0,0,0,0.00,10.31
1789482797,447417720,52,1,1,0,0.00,13.00
1789482798,447403065,57,0,0,0,0.00,14.00
1789482799,447425406,40,0,0,0,0.00,8.08
1789482800,447408745,51,1,1,0,0.00,8.25
1789482801,448984067,44,0,0,0,4.69,11.00
1789482802,447410413,58,0,0,0,0.00,14.00
1789482803,447399743,52,0,0,0,0.00,13.13
1789482804,448490060,59,0,0,0,3.12,10.42
1789482805,447398393,55,0,0,0,0.00,9.38
1789482806,447420713,45,0,0,0,0.00,9.90
1789482807,447402031,55,0,0,0,0.00,10.31
1789482808,447407345,47,1,1,0,0.00,11.11
1789482809,447416656,45,0,0,0,0.00,5.32
1789482810,447419965,61,0,0,0,0.00,10.31
1789482811,447409270,43,1,1,0,0.00,9.09
1789482812,447401573,50,1,1,0,0.00,9.18
1789482813,447394873,49,0,0,0,0.00,12.12
1789482814,447405169,62,0,0,0,0.00,15.69
1789482815,447401463,48,0,0,0,0.00,11.88
1789482816,447416753,57,0,0,0,0.00,11.46
1789482817,447405041,41,0,0,0,0.00,10.10
1789482818,447391326,64,0,1,0,0.00,12.12
1789482819,447402608,51,1,1,0,0.00,14.00
1789482820,447408887,57,1,1,0,0.00,15.53
1789482821,447407163,67,1,1,0,0.00,11.58
1789482822,447409436,61,2,2,0,0.00,14.14
1789482823,447425706,51,1,1,0,0.00,9.00
1789482824,447479973,56,1,1,0,0.00,13.00
1789482825,447409238,50,0,0,0,0.00,13.86
1789482826,447441499,55,0,0,0,0.00,12.12
1789482827,447400758,64,0,0,0,0.00,12.37
1789482828,447398014,60,0,0,0,0.00,13.13
1789482829,447429267,42,1,2,0,0.00,6.19
1789482830,447399517,52,0,0,0,0.00,10.20
1789482831,447399764,51,0,0,0,0.00,10.20
1789482832,447391008,63,0,0,0,0.00,14.00
1789482833,447410249,66,0,0,0,0.00,13.54
1789482834,447404488,54,0,0,0,0.00,9.57
1789482835,447406724,52,0,0,0,0.00,8.08
1789482836,447401957,60,1,1,0,0.00,11.46
1789482837,447408187,51,0,0,0,0.00,7.45
1789482838,447424414,61,0,0,0,0.00,13.27
1789482839,447398638,52,2,2,0,0.00,13.13
1789482840,447406860,53,0,0,0,0.00,13.86
1789482841,447396079,62,1,1,0,0.00,11.88
1789482842,447440294,28,0,0,0,0.00,7.84
1789482843,447391508,54,1,2,0,0.00,13.13
1789482844,447418718,49,0,0,0,0.00,10.31
1789482845,447400926,71,0,1,0,0.00,14.29
1789482846,447432130,71,0,1,0,0.00,10.53
1789482847,447406332,72,0,1,0,0.00,13.13
1789482848,447407532,52,0,0,0,0.00,12.00
1789482849,447409728,64,0,0,0,0.00,17.48
1789482850,447421922,53,0,0,0,0.00,10.31
1789482851,447398113,57,0,0,0,0.00,10.42
1789482852,447413301,49,0,0,0,0.00,12.00
1789482853,447397486,53,1,1,0,0.00,11.11
1789482854,447408669,58,0,0,0,0.00,12.24
1789482855,447412849,55,0,0,0,0.00,12.24
1789482856,447403026,58,0,0,0,0.00,12.24
1789482857,447407201,43,0,1,0,0.00,5.38
1789482858,447407373,76,0,0,0,0.00,13.13
1789482859,447411542,49,0,0,0,0.00,5.26
1789482860,447395708,56,1,1,0,0.00,9.38
1789482861,447414872,50,0,0,0,0.00,8.33
1789482862,447410033,48,0,0,0,0.00,4.35
1789482863,447400191,80,0,1,0,0.00,15.62
1789482864,447430346,60,0,0,0,0.00,10.20
1789482865,447401499,75,0,0,0,0.00,15.00
1789482866,447409649,57,2,2,0,0.00,14.43
1789482867,447414797,47,0,0,0,0.00,12.00
1789482868,447398942,47,0,0,0,0.00,9.38
1789482869,447406084,53,1,1,0,0.00,12.12
1789482870,447403224,37,1,1,0,0.00,4.17
1789482871,447390361,57,0,1,0,0.00,13.27
1789482872,447434495,68,1,1,0,0.00,14.43
1789482873,447411626,57,0,0,0,0.00,11.46
1789482874,447408755,53,1,1,0,0.00,12.12
1789482875,447407882,56,1,1,0,0.00,8.51
1789482876,447409005,62,0,1,0,0.00,6.32
1789482877,447404127,55,0,0,0,0.00,12.12
1789482878,447459245,54,0,0,0,0.00,9.28
1789482879,447416361,50,0,0,0,0.00,12.12
1789482880,447424474,57,0,0,0,0.00,9.47
1789482881,447417585,51,1,1,0,0.00,13.86
1789482882,447400693,56,0,0,0,0.00,10.10
1789482883,447405798,61,0,0,0,0.00,9.57
1789482884,447390901,71,1,1,0,0.00,8.70
1789482885,447391002,57,0,0,0,0.00,11.46
1789482886,447434099,27,0,0,0,0.00,6.93
1789482887,447432194,50,0,0,0,0.00,4.40
1789482888,447409287,69,0,0,0,0.00,11.22
1789482889,447393377,69,0,1,0,0.00,10.53
1789482890,447398465,63,1,1,0,0.00,16.33
1789482891,447407550,72,1,1,0,0.00,13.68
1789482892,447406632,51,0,0,0,0.00,8.42
1789482893,447406712,35,0,0,0,0.00,9.09
1789482894,447407789,48,0,0,0,0.00,9.09
1789482895,447416864,39,0,0,0,0.00,9.09
1789482896,447426936,55,0,0,0,0.00,14.00
1789482897,447410006,66,1,1,0,0.00,16.00
1789482898,447403073,54,0,1,0,0.00,11.22
1789482899,447420138,33,0,0,0,0.00,5.15
1789482900,447407200,64,0,0,0,0.00,11.22
1789482901,447399260,46,1,1,0,0.00,10.31
1789482902,447424317,24,0,0,0,0.00,5.15
1789482903,447405372,39,1,1,0,0.00,12.87
1789482904,447404424,41,0,0,0,0.00,4.30
1789482905,447421474,2,0,0,0,0.00,1.00
1789482906,447432521,66,0,0,0,0.00,14.00
1789482907,447407566,10,0,0,0,0.00,2.02
1789482908,447412608,87,0,0,0,0.00,19.00
1789482909,447419648,66,0,0,0,0.00,15.46
1789482910,447392686,95,0,0,0,0.00,15.79
1789482911,447425720,76,1,1,0,0.00,10.31
1789482912,447410753,76,0,0,0,0.00,12.63
1789482913,447413783,77,0,0,0,0.00,14.29
1789482914,447415811,62,0,0,0,0.00,12.24
1789482915,447409836,58,0,0,0,0.00,15.15
1789482916,447777855,58,0,0,0,0.00,12.24
1789482917,447417879,65,0,0,0,0.00,10.10
1789482918,447394897,78,0,0,0,0.00,15.31
1789482919,447408913,48,1,1,0,0.00,4.35
1789482920,447408926,47,0,0,0,0.00,5.32
1789482921,447406936,49,2,3,0,0.00,13.13
1789482922,447396945,42,0,0,0,0.00,10.00
1789482923,447399951,42,0,0,0,0.00,5.15
1789482924,447399954,33,0,0,0,0.00,8.00
1789482925,447407955,45,0,0,0,0.00,12.62
1789482926,447412954,48,0,0,0,0.00,9.28
1789482927,447444950,60,0,0,0,0.00,16.16
1789482928,447399945,60,0,0,0,0.00,12.24
1789482929,447403936,60,0,0,0,0.00,9.18
1789482930,447424925,58,0,0,0,0.00,14.00
1789482931,447421912,62,1,1,0,0.00,13.54
1789482932,447405897,73,2,2,0,0.00,12.63
1789482933,447397879,71,0,0,0,0.00,14.43
1789482934,447437859,53,1,1,0,0.00,13.86
1789482935,447404837,64,0,0,0,0.00,15.69
1789482936,447398812,60,0,0,0,0.00,12.12
1789482937,447399785,62,0,0,0,0.00,10.64
1789482938,447405755,48,0,0,0,0.00,10.10
1789482939,447398724,56,0,0,0,0.00,14.14
1789482940,447425689,45,0,0,0,0.00,7.29
1789482941,447422653,42,0,0,0,0.00,8.00
1789482942,447389614,72,0,0,0,0.00,13.54
1789482943,447409573,55,0,0,0,0.00,9.47
1789482944,447395530,57,0,1,0,0.00,9.47
1789482945,447756481,56,0,0,0,0.00,13.27
1789482946,447418436,54,0,0,0,0.00,10.10
1789482947,447408386,46,0,0,0,0.00,9.18
1789482948,447421334,39,0,0,0,0.00,7.22
1789482949,447397279,53,0,0,0,0.00,6.45
1789482950,447397222,56,0,0,0,0.00,11.34
1789482951,447404163,72,1,1,0,0.00,15.62
1789482952,447404101,34,0,0,0,0.00,9.71
1789482953,447400037,73,0,0,0,0.00,13.86
1789482954,447406971,47,0,0,0,0.00,10.20
1789482955,447399903,47,0,0,0,0.00,8.42
1789482956,447406832,46,0,0,0,0.00,11.11
1789482957,447398760,58,0,0,0,0.00,11.34
1789482958,447420684,51,0,0,0,0.00,9.00
1789482959,447400607,62,0,0,0,0.00,12.37
1789482960,447398528,59,0,1,0,0.00,10.53
1789482961,447397446,51,0,0,0,0.00,13.00
1789482962,447433362,38,0,0,0,0.00,10.89
1789482963,447410276,30,1,1,0,0.00,9.90
1789482964,447420187,51,0,0,0,0.00,8.00
1789482965,447399097,62,0,0,0,0.00,8.60
1789482966,447390004,66,0,0,0,0.00,15.15
1789482967,447406909,86,1,0,0,0.00,20.59
1789482968,447398812,69,0,0,0,0.00,16.49
1789482969,447399713,50,0,1,0,0.00,8.42
1789482970,447404611,42,0,0,0,0.00,7.14
1789482971,447399507,67,0,0,0,0.00,14.85
1789482972,447397402,54,0,0,0,0.00,13.13
1789482973,447407293,51,0,1,0,0.00,11.11
1789482974,447393183,61,0,0,0,0.00,11.46
1789482975,447437070,46,1,1,0,0.00,12.12
1789482976,447403956,50,1,1,0,0.00,7.22
1789482977,447399839,58,0,0,0,0.00,15.00
1789482978,447406721,56,0,0,0,0.00,13.13
1789482979,447404600,46,0,0,0,0.00,7.29
1789482980,447401476,48,0,0,0,0.00,11.11
1789482981,447416351,56,0,0,0,0.00,11.22
1789482982,447408224,48,0,0,0,0.00,10.00
1789482983,447402094,51,0,0,0,0.00,12.24
1789482984,447610960,74,0,0,0,0.00,12.90
1789482985,447400829,46,0,0,0,0.00,9.09
1789482986,447413693,46,1,1,0,0.00,13.86
1789482987,447510554,39,0,0,0,0.00,8.08
1789482988,447406414,61,0,0,0,0.00,10.31
1789482989,447413272,60,1,1,0,0.00,11.22
1789482990,447404128,47,1,1,0,0.00,9.38
1789482991,447390981,64,2,2,0,0.00,14.29
1789482992,447407833,50,0,1,0,0.00,13.13
1789482993,447431682,46,0,0,0,0.00,11.88
1789482994,447402529,71,0,0,0,0.00,13.86
1789482995,447415374,39,0,0,0,0.00,6.25
1789482996,447408218,56,0,0,0,0.00,13.86
1789482997,447396059,70,0,0,0,0.00,19.61
1789482998,447409898,57,0,0,0,0.00,10.42
1789482999,447420734,46,0,0,0,0.00,6.25
1789483000,447393570,61,1,1,0,0.00,16.35
1789483001,447419402,60,0,0,0,0.00,14.00
1789483002,447404233,47,0,0,0,0.00,9.28
1789483003,447400062,49,1,1,0,0.00,16.19
1789483004,447406888,45,1,1,0,0.00,6.38
1789483005,447399713,67,0,0,0,0.00,8.33
1789483006,447409535,57,0,0,0,0.00,11.22
1789483007,447421356,50,1,1,0,0.00,13.00
1789483008,447427174,55,0,0,0,0.00,11.34
1789483009,447406991,49,0,0,0,0.00,15.53
1789483010,447435805,47,0,0,0,0.00,12.00
1789483011,447699615,26,0,0,0,1.56,4.12
1789483012,447428428,73,0,0,0,0.00,16.00
1789483013,447427237,62,0,0,0,0.00,13.13
1789483014,447436043,52,0,0,0,0.00,9.38
1789483015,447400848,41,0,0,0,0.00,9.09
1789483016,447416650,52,1,1,0,0.00,16.50
1789483017,447397451,52,1,1,0,0.00,8.16
1789483018,447404249,68,1,1,0,0.00,14.29
1789483019,447397045,53,1,1,0,0.00,13.00
1789483020,447405840,48,0,0,0,0.00,12.12
1789483021,447399632,55,0,0,0,0.00,14.85
1789483022,447402423,29,0,0,0,0.00,7.07
1789483023,447401211,28,0,0,0,0.00,6.06
1789483024,447409998,60,1,1,0,0.00,15.84
1789483025,447407783,71,0,0,0,0.00,6.74
1789483026,447986560,78,1,1,0,1.56,18.18
1789483027,447403346,71,1,1,0,0.00,18.81
1789483028,447410125,61,0,0,0,0.00,10.31
1789483029,447426901,58,0,0,0,0.00,12.24
1789483030,447406676,69,1,1,0,0.00,10.42
1789483031,447400449,53,0,1,0,0.00,12.12
1789483032,447426220,40,1,1,0,0.00,8.16
1789483033,447422989,43,0,0,0,0.00,10.10
1789483034,447420756,59,0,0,0,0.00,9.28
1789483035,447419521,50,1,1,0,0.00,13.00
1789483036,447399285,54,0,0,0,0.00,11.22
1789483037,447402046,60,0,0,0,0.00,13.13
1789483038,447396806,51,0,0,0,0.00,13.13
1789483039,447408563,45,0,0,0,0.00,16.98
1789483040,447409319,48,0,0,0,0.00,9.09
1789483041,447408073,64,0,0,0,0.00,13.27
1789483042,447401825,50,0,0,0,0.00,12.75
1789483043,447400574,62,0,0,0,0.00,9.57
1789483044,447407322,51,1,1,0,0.00,13.86
1789483045,447406069,64,0,0,0,0.00,22.02
1789483046,447413813,65,1,1,0,0.00,10.20
1789483047,447417555,51,0,0,0,0.00,7.37
1789483048,447409296,56,0,0,0,0.00,16.67
1789483049,447408034,66,1,1,0,0.00,15.15
1789483050,447432771,42,0,0,0,0.00,8.16
1789483051,447425506,52,0,0,0,0.00,11.22
1789483052,447396239,63,1,1,0,0.00,9.09
1789483053,447398971,47,0,0,0,0.00,8.42
1789483054,447412700,61,0,0,0,0.00,14.00
1789483055,447421427,48,0,0,0,0.00,12.00
1789483056,447405153,52,0,0,0,0.00,13.86
1789483057,447404877,47,0,0,0,0.00,7.37
1789483058,447409599,49,0,0,0,0.00,8.08
1789483059,447406319,40,1,1,0,0.00,8.33
1789483060,447397037,70,0,0,0,0.00,17.48
1789483061,447402754,67,1,1,0,0.00,16.16
1789483062,447423468,40,0,0,0,0.00,6.32
1789483063,447433181,40,0,0,0,0.00,7.14
1789483064,447443892,60,1,1,0,0.00,8.33
1789483065,447416601,61,0,0,0,0.00,11.46
1789483066,447404309,54,0,0,0,0.00,15.38
1789483067,447399014,41,0,0,0,0.00,11.00
1789483068,447403718,64,0,0,0,0.00,11.46
1789483069,447426420,46,0,0,0,0.00,11.76
1789483070,447415120,57,0,0,0,0.00,8.16
1789483071,447401819,62,0,0,0,0.00,13.27
1789483072,447396515,54,0,0,0,0.00,9.38
1789483073,447399210,38,0,0,0,0.00,7.22
1789483074,447405903,41,0,0,0,0.00,8.25
1789483075,447401594,50,1,1,0,0.00,6.25
1789483076,447406284,46,0,0,0,0.00,10.20
1789483077,447431971,49,0,0,0,0.00,8.33
1789483078,447411657,66,0,0,0,0.00,15.31
1789483079,447422341,60,0,0,0,0.00,12.37
1789483080,447402024,49,0,1,0,0.00,7.45
1789483081,447422704,55,0,1,0,0.00,6.45
1789483082,447410383,51,0,0,0,0.00,9.18
1789483083,447429060,37,0,0,0,0.00,5.21
1789483084,447407736,73,0,0,0,0.00,15.46
1789483085,447391410,69,0,0,0,0.00,13.40
1789483086,447879077,68,0,0,0,0.00,9.47
1789483087,447434751,37,0,0,0,0.00,3.16
1789483088,447409420,114,2,2,0,0.00,22.86
1789483089,447406087,54,2,3,0,0.00,14.00
1789483090,447424751,50,0,0,0,0.00,6.38
1789483091,447408415,60,1,1,0,0.00,12.50
1789483092,447392076,62,1,1,0,0.00,13.13
1789483093,447409736,64,0,0,0,0.00,10.20
1789483094,447405394,56,1,1,0,0.00,13.00
1789483095,448127044,59,1,1,0,1.56,17.48
1789483096,447405705,52,0,0,0,0.00,12.12
1789483097,447421358,56,0,0,0,0.00,13.13
1789483098,447418009,46,1,1,0,0.00,7.45
1789483099,447400659,39,0,0,0,0.00,9.00
1789483100,447410307,84,0,0,0,0.00,15.46
1789483101,447402953,71,0,0,0,0.00,10.75
1789483102,447404597,60,1,1,0,0.00,12.37
1789483103,447404240,48,2,1,0,0.00,6.38
1789483104,447431881,28,1,1,0,0.00,9.00
1789483105,447408521,72,0,0,0,0.00,13.00
1789483106,447425158,67,0,0,0,0.00,14.43
1789483107,447410795,43,0,0,0,0.00,5.38
1789483108,447408429,65,0,0,0,0.00,12.37
1789483109,447400062,43,0,0,0,0.00,11.88
1789483110,447410693,72,1,1,0,0.00,14.29
1789483111,447406322,53,0,0,0,0.00,8.16
1789483112,447403950,59,3,3,0,0.00,13.40
1789483113,447395576,27,0,0,0,0.00,8.00
1789483114,447411201,56,0,0,0,0.00,10.42
